identifier,date,chargedAmount,originalCurrency,type,category,description,status
"25113853005","2024-02-01T14:17:26.000Z",-16,"₪","normal","מסעדות","ליאתי.לשבת.לקחת","completed"
"25090034469","2024-01-28T15:54:11.000Z",-87.6,"₪","normal","טיפוח ויופי","גוד פארם כיכר רבין בלוך","completed"
"25083332101","2024-01-28T08:07:11.000Z",-201,"₪","installments","ביטוח ופיננסים","הפניקס רכב חובה","completed"
"25076148977","2024-01-26T14:49:42.000Z",-186,"₪","normal","מסעדות","גווידו","completed"
"25074172725","2024-01-25T18:41:00.000Z",-46,"₪","normal","מסעדות","קפה קירש","completed"
"25072849896","2024-01-25T17:39:02.000Z",-51.77,"₪","normal","מזון ומשקאות","אלמה מרקט דיזינגוף 191","completed"
"25061402062","2024-01-24T14:38:35.000Z",-259.92,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25058061609","2024-01-23T15:41:24.000Z",-27,"₪","normal","מזון ומשקאות","לחמים אבן גבירול","completed"
"25041933447","2024-01-21T07:06:56.000Z",-76.8,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25032116374","2024-01-18T19:30:35.000Z",-196,"₪","normal","מסעדות","פוזה תל אביב","completed"
"25025844925","2024-01-18T14:19:54.000Z",-57.7,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25026562413","2024-01-18T14:13:02.000Z",-18,"₪","normal","מסעדות","ליאתי.לשבת.לקחת","completed"
"25019360418","2024-01-17T09:18:53.000Z",-11.6,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"24993056293","2024-01-13T16:03:10.000Z",-83.51,"₪","normal","מזון ומשקאות","אלמה מרקט דיזינגוף 191","completed"
"24984230086","2024-01-11T12:56:26.000Z",-192.51,"₪","normal","מזון ומשקאות","טיב טעם רשתות עדן תל אביב גן העיר","completed"
"24978530383","2024-01-10T15:42:40.000Z",-58.16,"₪","normal","מזון ומשקאות","טיב טעם רשתות עדן תל אביב גן העיר","completed"
"24960061086","2024-01-07T19:31:05.000Z",-468.99,"₪","normal","מוסדות","עיריית תל אביב-יפו-ארנונה","completed"
"24941872721","2024-01-04T14:09:06.000Z",-18,"₪","normal","מסעדות","ליאתי.לשבת.לקחת","completed"
"24937141788","2024-01-03T18:51:36.000Z",-72,"₪","normal","מסעדות","PASTA VIA","completed"
"24938119159","2024-01-03T15:56:00.000Z",-70,"₪","normal","רכב ותחבורה","GETT","completed"
"24937558558","2024-01-03T13:40:25.000Z",-155.41,"₪","normal","מוסדות","מי אביבים 2010 בעמ","completed"
"24929622983","2024-01-02T19:40:31.000Z",-6.9,"₪","normal","מזון ומשקאות","סופר קופיקס","completed"
"24923852894","2024-01-01T11:50:27.000Z",-27.8,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"24923852877","2024-01-01T06:21:21.000Z",-35.3,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"27325765883","2024-12-25T15:55:00.000Z",-39.5,"₪","normal","מזון מהיר","שמו הקונדטוריה","completed"
"27325765884","2024-12-25T15:50:00.000Z",-39.5,"₪","normal","מזון מהיר","שמו הקונדטוריה","completed"
"27325318580","2024-12-25T15:45:16.000Z",-49.25,"₪","normal","אופנה","מיננה תל אביב","completed"
"27314116397","2024-12-24T15:50:18.000Z",-322.92,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"27318131905","2024-12-24T15:08:27.000Z",-145.45,"₪","normal","מוסדות","מי אביבים 2010 בעמ","completed"
"27315076597","2024-12-24T15:00:46.000Z",-65,"₪","normal","ריהוט ובית","כלי וחומר","completed"
"27318265456","2024-12-24T10:48:30.000Z",-356.8,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"27311220124","2024-12-23T12:18:17.000Z",-48,"₪","normal","משחקי מזל","ראלי וייס -משווק מפעל הפיס","completed"
"27295699180","2024-12-22T18:51:48.000Z",-107.08,"₪","normal","מזון ומשקאות","אקספרס אבן גבירול","completed"
"27311219736","2024-12-22T08:05:00.000Z",-127.75,"₪","normal","מזון ומשקאות","נתח בשר פריים בע''מ","completed"
"27297872907","2024-12-21T11:13:00.000Z",-28,"₪","normal","מסעדות","שטפן בייקרי אוסטרי","completed"
"27297872908","2024-12-21T10:51:00.000Z",-42,"₪","normal","מסעדות","שטפן בייקרי אוסטרי","completed"
"27291070137","2024-12-19T13:28:50.000Z",-219.9,"₪","normal","ילדים","שילב גן העיר","completed"
"27282759803","2024-12-19T13:20:46.000Z",-89.94,"₪","normal","ריהוט ובית","GOLF & CO גן העיר","completed"
"27278402554","2024-12-18T12:04:38.000Z",-19.9,"₪","normal","ילדים","שילב גן העיר","completed"
"27278402553","2024-12-18T11:59:05.000Z",-484.43,"₪","normal","ילדים","שילב גן העיר","completed"
"27278227535","2024-12-18T10:48:27.000Z",-289.91,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"27260596160","2024-12-16T10:29:07.000Z",-75.7,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"27262392571","2024-12-16T07:56:59.000Z",-16.52,"₪","normal","מזון ומשקאות","אי.אם.פי.אם אבן גבירול 91","completed"
"27256923360","2024-12-15T14:48:00.000Z",-32,"₪","normal","מזון מהיר","PATE AND PUFF","completed"
"27249847839","2024-12-15T14:25:29.000Z",-40,"₪","normal","מסעדות","SpareEat","completed"
"27233397744","2024-12-12T16:31:42.000Z",-51.24,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"27228525019","2024-12-11T12:44:21.000Z",-372.4,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"27229875270","2024-12-11T11:47:00.000Z",-76,"₪","normal","מסעדות","E בן גבירול חומוס עם מסורת","completed"
"27227169446","2024-12-11T09:07:35.000Z",-117,"₪","normal","רכב ותחבורה","מוסך לוק מכון רישוי בן יריב בעמ","completed"
"27219164123","2024-12-10T13:25:36.000Z",-1544,"₪","normal","מוסדות","משרד התחבורה - רשיונות רכב","completed"
"27209682474","2024-12-09T10:09:21.000Z",-62,"₪","normal","פנאי בילוי","רשות הטבע והגנים עין עבדת","completed"
"27208585517","2024-12-08T10:49:19.000Z",-3214,"₪","normal","מלונאות ואירוח","מלון קדמא","completed"
"27203273024","2024-12-08T09:13:00.000Z",-236.72,"₪","normal","אנרגיה","דלק מנטה צומת גילת","completed"
"27193692798","2024-12-05T08:07:00.000Z",-26,"₪","normal","מזון מהיר","PATE AND PUFF","completed"
"27193692799","2024-12-05T08:05:00.000Z",-50,"₪","normal","מזון מהיר","PATE AND PUFF","completed"
"27178586553","2024-12-04T18:31:50.000Z",-53.82,"₪","normal","מזון ומשקאות","אקספרס אבן גבירול","completed"
"27181187962","2024-12-04T13:45:52.000Z",-196.9,"₪","normal","רפואה ובריאות","סופרפארם אבן גבירול","completed"
"27181187961","2024-12-04T13:41:06.000Z",-59.9,"₪","normal","רפואה ובריאות","סופרפארם אבן גבירול","completed"
"27181314798","2024-12-04T08:12:23.000Z",-698,"₪","normal","פנאי בילוי","איוונטים/ זאפה","completed"
"27174496940","2024-12-03T18:35:14.000Z",-52.23,"₪","normal","מזון ומשקאות","אי.אם.פי.אם זבוטינסקי תא","completed"
"27625899268","2025-02-06T13:36:38.000Z",-80,"₪","normal","מסעדות","SpareEat","completed"
"27629706718","2025-02-06T12:47:58.000Z",-293.99,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"27628955299","2025-02-06T11:19:00.000Z",-24,"₪","normal","מסעדות","פלאפל 4 טעמים אבן גבירול","completed"
"27629414710","2025-02-06T11:03:06.000Z",-393.27,"₪","normal","מזון ומשקאות","טיב טעם רשתות עדן תל אביב גן העיר","completed"
"27626979025","2025-02-06T10:45:00.000Z",-208.67,"₪","normal","ריהוט ובית","GOLF & CO גן העיר","completed"
"27616584417","2025-02-05T10:43:01.000Z",-1452,"₪","installments","ביטוח ופיננסים","ליברה עסקאות ביטוח","completed"
"27616551271","2025-02-05T10:43:01.000Z",-588,"₪","installments","ביטוח ופיננסים","ליברה ביטוח","completed"
"27610140510","2025-02-04T17:35:32.000Z",-106.4,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"27603681426","2025-02-03T09:18:04.000Z",-320.79,"₪","normal","רפואה ובריאות","קרן מכבי","completed"
"27595546668","2025-02-02T15:22:54.000Z",-50.54,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"27596649994","2025-02-02T12:38:40.000Z",-45,"₪","normal","מסעדות","קונגרס בזל","completed"
"27580901639","2025-01-30T08:59:57.000Z",-316.84,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"27569567070","2025-01-29T13:26:50.000Z",-120,"₪","normal","מסעדות","SpareEat","completed"
"27552736949","2025-01-27T12:57:15.000Z",-163.7,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"27533345965","2025-01-25T12:17:00.000Z",-274.32,"₪","normal","אנרגיה","דלק מנטה צומת גילת","completed"
"27527480959","2025-01-23T12:53:05.000Z",-49.5,"₪","normal","מלונאות ואירוח","בייקרי דיזינגוף","completed"
"27510579210","2025-01-21T13:08:03.000Z",-40,"₪","normal","מסעדות","SpareEat","completed"
"27512806417","2025-01-21T12:53:55.000Z",-377.77,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"27499446538","2025-01-19T15:06:27.000Z",-67,"₪","normal","מזון ומשקאות","לחמים אבן גבירול","completed"
"27494951137","2025-01-19T13:53:02.000Z",-68.5,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"27488066108","2025-01-17T17:14:03.000Z",-35,"₪","normal","ביטוח ופיננסים","ליברה עסקאות ביטוח","completed"
"27491741085","2025-01-17T04:43:00.000Z",-281.16,"₪","normal","אנרגיה","ספרינט מוטורס בע""מ- החוף","completed"
"27482113143","2025-01-16T12:07:00.000Z",-24,"₪","normal","מסעדות","פלאפל 4 טעמים אבן גבירול","completed"
"27482928493","2025-01-16T11:54:17.000Z",-75,"₪","normal","מסעדות","בית קפה ארלוזורוב בע""מ","completed"
"27479489337","2025-01-16T10:34:59.000Z",-51.8,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"27473785578","2025-01-15T14:17:44.000Z",-96.67,"₪","normal","ריהוט ובית","בעברית אלקטרה פאוור סופרגז בע""מ","completed"
"27465995015","2025-01-14T19:37:00.000Z",-24,"₪","normal","מסעדות","פלאפל 4 טעמים אבן גבירול","completed"
"27467842867","2025-01-14T19:22:55.000Z",-24.9,"₪","normal","טיפוח ויופי","גוד פארם כיכר רבין בלוך","completed"
"27457987408","2025-01-13T13:03:12.000Z",-113.1,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"27461457999","2025-01-11T11:41:55.000Z",-358,"₪","normal","מסעדות","צ'יקטי","completed"
"27442126435","2025-01-10T07:46:54.000Z",-250,"₪","normal","","עיריית תל אביב חנייה","completed"
"27442142150","2025-01-09T22:18:53.000Z",-567.98,"₪","normal","מוסדות","עיריית תל אביב-יפו-ארנונה","completed"
"27429378905","2025-01-09T16:06:45.000Z",-30,"₪","normal","ריהוט ובית","פרחי בר","completed"
"27433304743","2025-01-09T16:02:07.000Z",-85,"₪","normal","מזון ומשקאות","לחמים אבן גבירול","completed"
"27419269720","2025-01-07T14:43:02.000Z",-290.45,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"27415923238","2025-01-07T11:00:56.000Z",-65.31,"₪","normal","מזון ומשקאות","אקספרס אבן גבירול","completed"
"27419423173","2025-01-07T10:52:21.000Z",-219.1,"₪","normal","רפואה ובריאות","סופרפארם אבן גבירול","completed"
"27410304482","2025-01-06T10:58:11.000Z",-493.89,"₪","normal","רפואה ובריאות","קרן מכבי","completed"
"27403713099","2025-01-05T16:00:41.000Z",-30,"₪","normal","מסעדות","SpareEat","completed"
"27391633400","2025-01-04T07:25:58.000Z",-118.7,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"27378246421","2025-01-01T13:10:53.000Z",-27.8,"₪","normal","מזון ומשקאות","אלמה מרקט דיזינגוף 191","completed"
"27376776008","2025-01-01T13:03:18.000Z",-33,"₪","normal","מסעדות","kirsh cafe&bakshop","completed"
"27376943590","2025-01-01T07:40:10.000Z",-87.95,"₪","normal","מזון ומשקאות","אקספרס אבן גבירול","completed"
"27378899072","2025-01-01T07:31:32.000Z",-111.9,"₪","normal","רפואה ובריאות","סופרפארם אבן גבירול","completed"
"27362330404","2024-12-29T16:34:51.000Z",-16298.62,"₪","normal","תיירות","airlines ELAL INT Israel","completed"
"27358750477","2024-12-29T15:18:20.000Z",-210.97,"₪","normal","מזון ומשקאות","טיב טעם רשתות עדן תל אביב גן העיר","completed"
"27325765883","2024-12-25T15:55:00.000Z",-39.5,"₪","normal","מזון מהיר","שמו הקונדטוריה","completed"
"27325765884","2024-12-25T15:50:00.000Z",-39.5,"₪","normal","מזון מהיר","שמו הקונדטוריה","completed"
"27325318580","2024-12-25T15:45:16.000Z",-49.25,"₪","normal","אופנה","מיננה תל אביב","completed"
